,order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
1735,O552344,C00196,P0026,1,15.72,2025-06-07,Delivered,Credit Card,West,0
1736,O425510,C00216,P0026,1,10.62,2025-06-07,Delivered,Credit Card,East,0.15
1737,O835141,C00137,P0009,4,20.47,2025-06-07,Delivered,Credit Card,South,0
1738,O843496,C00126,P0019,3,26.91,2025-06-07,Delayed,PayPal,Central,0
1739,O784880,C00459,P0008,1,45.16,2025-06-07,Cancelled,Credit Card,South,0.1
1740,O801028,C00274,P0013,1,41.06,2025-06-07,Delivered,Credit Card,North,0
1741,O720162,C00409,P0029,2,31.01,2025-06-07,Delivered,Credit Card,South,0.1
1743,O137196,C00299,P0003,4,11.01,2025-06-07,Cancelled,PayPal,South,0.05
1744,O674445,C00133,P0025,1,40.37,2025-06-07,Delayed,Credit Card,North,0.15
1745,O642187,C00337,P0025,3,23.22,2025-06-07,Delayed,Credit Card,West,0.2
1746,O380919,C00489,P0022,3,43.76,2025-06-07,Delivered,Credit Card,West,0
1747,O118311,C00311,P0016,3,31.39,2025-06-07,Delivered,Credit Card,Central,0
1748,O724816,C00382,P0004,2,16.62,2025-06-07,Delivered,Credit Card,South,0
1749,O368037,C00212,P0027,1,9.79,2025-06-07,Cancelled,Credit Card,North,0.15
1750,O791309,C00373,P0019,1,8.88,2025-06-07,Delayed,Credit Card,North,0.1
1751,O896592,C00233,P0006,3,11.92,2025-06-07,Cancelled,PayPal,Central,0
1752,O196972,C00339,P0004,4,33.23,2025-06-07,Delayed,Credit Card,North,0.1
1753,O782307,C00493,P0019,3,11.7,2025-06-07,Delivered,Credit Card,East,0.1
1754,O232518,C00084,P0026,5,22.05,2025-06-07,Cancelled,PayPal,South,0
1755,O132177,C00189,P0024,5,27.74,2025-06-07,Cancelled,Credit Card,West,0.15
1756,O999107,C00332,P0005,2,9.22,2025-06-07,Delivered,Credit Card,West,0.05
1757,O487774,C00246,P0008,2,36.37,2025-06-07,Cancelled,Credit Card,East,0.1
1758,O918160,C00390,P0017,3,26.02,2025-06-07,Delivered,PayPal,West,0.1
1759,O367156,C00227,P0027,2,49.79,2025-06-07,Delivered,PayPal,Central,0
1760,O780845,C00065,P0005,3,15.11,2025-06-07,Delivered,Credit Card,West,0
1761,O123914,C00020,P0023,2,41.7,2025-06-07,Delivered,Credit Card,Central,0
1762,O553132,C00070,P0007,1,18.19,2025-06-07,Cancelled,Credit Card,West,0.15
1763,O193936,C00120,P0003,5,45.53,2025-06-07,Cancelled,Credit Card,East,0.1
1764,O438675,C00464,P0015,2,18.55,2025-06-07,Cancelled,Credit Card,North,0
1765,O569766,C00479,P0009,5,40.71,2025-06-07,Delayed,Credit Card,Central,0.1
1766,O550995,C00054,P0017,1,8.62,2025-06-07,Delayed,Bank Transfer,East,0
1767,O747221,C00216,P0015,2,36.98,2025-06-07,Delayed,PayPal,East,0
1768,O636801,C00120,P0005,2,33.22,2025-06-07,Delivered,Credit Card,South,0
1769,O531809,C00403,P0019,1,11.82,2025-06-07,Delayed,Bank Transfer,West,0
1770,O824018,C00007,P0027,5,19.2,2025-06-07,Cancelled,Credit Card,West,0.15
1771,O238900,C00428,P0006,4,28.99,2025-06-07,Delivered,Bank Transfer,East,0
1772,O580451,C00331,P0014,3,41.92,2025-06-07,Delayed,Bank Transfer,East,0.15
1773,O165451,C00326,P0012,1,46.21,2025-06-07,Delivered,Credit Card,North,0.05
1774,O582648,C00294,P0012,2,35.87,2025-06-07,Delivered,Bank Transfer,South,0.2
1775,O160700,C00021,P0022,3,18.3,2025-06-07,Delayed,Bank Transfer,Central,0
1776,O960541,C00049,P0015,4,31.79,2025-06-07,Delayed,Bank Transfer,South,0.15
1777,O669871,C00483,P0020,1,47.62,2025-06-07,Delayed,Credit Card,South,0.2
1778,O430942,C00385,P0007,4,28.05,2025-06-07,Delayed,Credit Card,North,0.2
1779,O671311,C00267,P0023,2,31.75,2025-06-07,Delayed,PayPal,South,0.05
1780,O594638,C00491,P0013,5,42.67,2025-06-07,Delivered,PayPal,North,0
1781,O815545,C00314,P0029,2,27.03,2025-06-07,Cancelled,Credit Card,South,0
1782,O149934,C00053,P0028,1,34.92,2025-06-07,Delivered,Bank Transfer,South,0.2
1783,O703996,C00410,P0002,2,28.88,2025-06-07,Delivered,PayPal,East,0
1784,O736791,C00431,P0001,3,40.3,2025-06-07,Delayed,Credit Card,West,0.15
1785,O858445,C00054,P0014,5,15.65,2025-06-07,Delivered,Credit Card,South,0.2
1786,O482370,C00464,P0021,5,49.46,2025-06-07,Delayed,PayPal,South,0.15
1787,O310101,C00018,P0013,4,10.91,2025-06-07,Delivered,Credit Card,West,0.2
1788,O829747,C00124,P0019,1,44.49,2025-06-07,Delayed,Bank Transfer,East,0
1789,O413048,C00125,P0007,3,36.73,2025-06-07,Delivered,Credit Card,East,0.05
1790,O921072,C00113,P0016,3,18.27,2025-06-07,Delivered,PayPal,East,0.2
1791,O279856,C00316,P0012,2,24.92,2025-06-07,Cancelled,Credit Card,Central,0.15
1792,O207812,C00262,P0022,4,42.14,2025-06-07,Delivered,PayPal,East,0.1
1793,O879815,C00034,P0008,5,31.1,2025-06-07,Delivered,Credit Card,North,0
1794,O973280,C00194,P0015,1,18.59,2025-06-07,Delayed,Credit Card,West,0
1795,O628409,C00294,P0022,2,38.0,2025-06-07,Delivered,Bank Transfer,East,0.2
1796,O888957,C00388,P0008,1,49.84,2025-06-07,Cancelled,Credit Card,Central,0
1797,O406782,C00399,P0019,4,9.22,2025-06-07,Delayed,Credit Card,North,0
1798,O611456,C00406,P0014,1,41.59,2025-06-07,Delayed,Credit Card,South,0.15
1799,O330105,C00400,P0026,1,40.65,2025-06-07,Delivered,Credit Card,North,0
1800,O239593,C00342,P0015,3,30.54,2025-06-07,Delayed,PayPal,Central,0.2
1801,O788520,C00272,P0020,5,27.36,2025-06-07,Delayed,Credit Card,West,0
1802,O978779,C00071,P0016,3,22.04,2025-06-07,Delayed,Credit Card,East,0.05
1803,O256710,C00347,P0006,2,21.29,2025-06-07,Delivered,Credit Card,South,0.2
1804,O539499,C00346,P0017,2,13.01,2025-06-07,Delivered,Credit Card,Central,0
1805,O374980,C00068,P0016,1,21.74,2025-06-07,Delivered,Credit Card,South,0.1
1806,O439576,C00238,P0026,4,13.92,2025-06-07,Delayed,PayPal,West,0.1
1807,O740692,C00277,P0024,5,10.21,2025-06-07,Delayed,PayPal,Central,0
1808,O373233,C00385,P0005,4,28.87,2025-06-07,Delayed,Credit Card,Central,0.15
1809,O524866,C00149,P0001,1,17.92,2025-06-07,Delivered,Credit Card,South,0.05
1810,O203655,C00493,P0006,5,10.2,2025-06-07,Delayed,Credit Card,East,0.2
1811,O732397,C00072,P0003,3,38.09,2025-06-07,Cancelled,Bank Transfer,Central,0.2
1812,O594114,C00371,P0005,3,29.84,2025-06-07,Delayed,Credit Card,North,0.2
1813,O712881,C00255,P0008,2,11.96,2025-06-07,Delivered,Credit Card,South,0
1814,O967596,C00080,P0004,2,39.97,2025-06-07,Cancelled,Credit Card,South,0
1815,O377904,C00500,P0007,5,23.76,2025-06-07,Delayed,Bank Transfer,South,0.15
1816,O299995,C00330,P0007,4,38.5,2025-06-07,Delayed,Credit Card,Central,0.1
1817,O405366,C00008,P0006,5,42.44,2025-06-07,Delivered,Bank Transfer,North,0.05
1818,O838951,C00034,P0013,1,28.05,2025-06-07,Delivered,Credit Card,North,0
1819,O404200,C00028,P0028,5,43.29,2025-06-07,Delayed,Bank Transfer,Central,0
1820,O905686,C00231,P0014,2,21.99,2025-06-07,Cancelled,Credit Card,East,0.15
1821,O930020,C00345,P0006,2,14.95,2025-06-07,Delayed,Credit Card,South,0
1822,O790117,C00113,P0020,5,11.76,2025-06-07,Delayed,Bank Transfer,East,0.15
1823,O582329,C00489,P0014,1,31.14,2025-06-07,Cancelled,Bank Transfer,South,0.15
1824,O719105,C00245,P0009,5,40.43,2025-06-07,Delivered,Credit Card,Central,0.15
1825,O852603,C00169,P0010,4,18.79,2025-06-07,Delivered,PayPal,North,0.15
1826,O356539,C00179,P0022,5,45.27,2025-06-07,Delayed,Credit Card,West,0.1
1827,O876962,C00362,P0029,1,33.14,2025-06-07,Delayed,PayPal,South,0.1
1828,O291491,C00092,P0023,3,40.04,2025-06-07,Delayed,PayPal,South,0.05
1829,O646795,C00385,P0004,4,38.74,2025-06-07,Cancelled,Credit Card,West,0.2
1830,O144315,C00385,P0012,3,31.59,2025-06-07,Delayed,PayPal,South,0.05
1831,O995899,C00313,P0009,2,18.71,2025-06-07,Delayed,PayPal,South,0
1833,O965331,C00312,P0019,1,26.9,2025-06-07,Delayed,Bank Transfer,Central,0.1
1834,O359655,C00201,P0020,5,19.41,2025-06-07,Delivered,PayPal,West,0.15
1835,O440061,C00287,P0019,4,32.5,2025-06-07,Delivered,PayPal,Central,0.2
1836,O961340,C00291,P0012,2,22.23,2025-06-07,Delayed,Credit Card,East,0.2
1837,O441065,C00490,P0014,2,12.76,2025-06-07,Delivered,Credit Card,North,0.15
1838,O420794,C00039,P0018,2,47.74,2025-06-07,Delivered,Credit Card,South,0.15
1839,O940904,C00179,P0001,4,43.93,2025-06-07,Delayed,Bank Transfer,West,0.1
1840,O310254,C00296,P0001,1,29.9,2025-06-07,Cancelled,PayPal,Central,0.15
1842,O226925,C00325,P0026,4,9.29,2025-06-07,Delayed,Bank Transfer,South,0.2
1843,O370368,C00401,P0027,2,16.92,2025-06-07,Delivered,Credit Card,East,0.2
1844,O942921,C00080,P0002,3,36.4,2025-06-07,Delivered,Credit Card,West,0
1845,O956107,C00281,P0021,3,31.97,2025-06-07,Delivered,Bank Transfer,North,0.05
1846,O427399,C00032,P0028,3,27.29,2025-06-07,Delivered,Credit Card,West,0
1847,O166828,C00363,P0012,2,44.21,2025-06-07,Delivered,PayPal,North,0.15
1848,O365227,C00199,P0022,5,29.74,2025-06-07,Delivered,PayPal,West,0.05
1849,O318065,C00137,P0011,3,45.52,2025-06-07,Cancelled,PayPal,West,0.15
1850,O435948,C00446,P0014,2,40.72,2025-06-07,Delivered,PayPal,North,0.2
1851,O667952,C00071,P0001,1,27.25,2025-06-07,Delivered,Credit Card,West,0
1852,O946044,C00031,P0016,3,43.98,2025-06-07,Delivered,Bank Transfer,East,0.1
1853,O379341,C00489,P0025,1,47.85,2025-06-07,Delayed,Credit Card,East,0.1
1854,O250359,C00399,P0015,3,36.61,2025-06-07,Delivered,Bank Transfer,East,0
1855,O194944,C00094,P0014,3,17.18,2025-06-07,Delivered,Bank Transfer,West,0.15
1856,O141027,C00433,P0014,3,23.37,2025-06-07,Delivered,Bank Transfer,West,0.1
1857,O426122,C00293,P0020,5,21.32,2025-06-07,Delivered,Credit Card,North,0.1
1858,O277328,C00377,P0016,3,24.25,2025-06-07,Delivered,PayPal,South,0
1859,O864846,C00306,P0026,1,9.5,2025-06-07,Cancelled,Credit Card,South,0
1860,O966041,C00132,P0011,5,43.22,2025-06-07,Delivered,Bank Transfer,South,0.05
1862,O709331,C00404,P0001,3,47.09,2025-06-07,Delivered,Credit Card,East,0.1
1863,O359940,C00474,P0023,4,35.23,2025-06-07,Delivered,Credit Card,South,0
1864,O722474,C00316,P0001,3,43.11,2025-06-07,Delayed,PayPal,West,0
1865,O690226,C00347,P0013,3,39.22,2025-06-07,Delayed,Credit Card,West,0
1867,O743907,C00490,P0005,1,9.89,2025-06-07,Delivered,Credit Card,South,0.1
1868,O327567,C00098,P0019,3,46.37,2025-06-07,Delivered,Bank Transfer,South,0.15
1869,O646031,C00488,P0014,1,37.52,2025-06-07,Delayed,Credit Card,North,0.05
1870,O932873,C00156,P0019,4,38.35,2025-06-07,Delivered,Credit Card,South,0.2
1871,O183048,C00492,P0019,3,15.74,2025-06-07,Cancelled,Credit Card,South,0
1872,O832306,C00321,P0020,5,34.66,2025-06-07,Delivered,PayPal,North,0.05
1873,O994290,C00344,P0024,3,48.35,2025-06-07,Cancelled,PayPal,South,0.2
1874,O525978,C00329,P0023,5,12.02,2025-06-07,Delayed,Credit Card,South,0.2
1875,O235176,C00352,P0027,1,9.13,2025-06-07,Delayed,Bank Transfer,East,0.05
1876,O880275,C00480,P0003,5,11.03,2025-06-07,Delivered,PayPal,Central,0
1877,O782697,C00140,P0026,2,43.46,2025-06-07,Delayed,Credit Card,East,0
1878,O987682,C00167,P0030,5,8.63,2025-06-07,Delivered,Bank Transfer,West,0.15
1879,O478164,C00458,P0006,4,46.82,2025-06-07,Delivered,Bank Transfer,South,0.2
1880,O455904,C00137,P0002,2,36.59,2025-06-07,Cancelled,Credit Card,North,0
1881,O671561,C00202,P0011,2,40.55,2025-06-07,Delivered,Credit Card,East,0.2
1882,O437199,C00099,P0010,5,16.22,2025-06-07,Delayed,Credit Card,East,0.1
1883,O241113,C00050,P0014,1,34.27,2025-06-07,Delivered,Credit Card,East,0.15
1884,O336003,C00239,P0027,4,49.95,2025-06-07,Delayed,PayPal,North,0
1885,O465333,C00348,P0001,1,10.41,2025-06-07,Delayed,PayPal,East,0
1886,O354104,C00056,P0011,4,38.15,2025-06-07,Delivered,Credit Card,North,0.15
1887,O649136,C00385,P0019,4,26.36,2025-06-07,Delivered,Bank Transfer,South,0
1888,O433372,C00351,P0005,3,40.96,2025-06-07,Delivered,Bank Transfer,West,0.1
1889,O851224,C00217,P0002,1,45.64,2025-06-07,Delayed,Credit Card,Central,0.2
1890,O325433,C00265,P0005,2,19.05,2025-06-07,Delayed,Bank Transfer,West,0.1
1891,O994951,C00211,P0022,2,34.59,2025-06-07,Delivered,Bank Transfer,East,0
1892,O380112,C00188,P0002,3,19.03,2025-06-07,Delayed,PayPal,East,0
1893,O230245,C00209,P0001,3,37.51,2025-06-07,Cancelled,Credit Card,West,0.05
1894,O539236,C00093,P0019,2,29.27,2025-06-07,Cancelled,Credit Card,West,0.05
1895,O621524,C00486,P0027,3,9.6,2025-06-07,Delivered,PayPal,West,0.15
1896,O913829,C00313,P0016,2,20.04,2025-06-07,Delayed,Bank Transfer,West,0.1
1897,O891140,C00449,P0020,1,18.44,2025-06-07,Delayed,PayPal,East,0
1898,O935124,C00362,P0029,5,42.46,2025-06-07,Delivered,Credit Card,East,0
1899,O752761,C00443,P0009,4,9.39,2025-06-07,Delayed,Credit Card,West,0.05
1900,O787283,C00028,P0004,3,11.39,2025-06-07,Delivered,PayPal,South,0.15
1901,O416464,C00157,P0027,2,45.82,2025-06-07,Cancelled,Credit Card,North,0.05
1902,O856815,C00140,P0001,4,33.24,2025-06-07,Delivered,Credit Card,West,0.2
1904,O777325,C00435,P0016,5,47.29,2025-06-07,Delayed,Bank Transfer,South,0.2
1905,O191017,C00238,P0027,3,21.84,2025-06-07,Delayed,Credit Card,South,0.1
1906,O594832,C00425,P0021,5,34.39,2025-06-07,Delivered,Bank Transfer,West,0.15
1907,O864517,C00244,P0021,3,28.11,2025-06-07,Delayed,Bank Transfer,North,0
1908,O399752,C00380,P0017,5,49.38,2025-06-07,Delayed,Credit Card,East,0
1909,O362894,C00121,P0005,1,20.28,2025-06-07,Delayed,Credit Card,West,0
1910,O753473,C00468,P0029,4,49.11,2025-06-07,Delayed,PayPal,East,0.15
1911,O307935,C00114,P0005,5,39.58,2025-06-07,Delayed,Credit Card,Central,0.2
1912,O649419,C00349,P0026,4,46.26,2025-06-07,Delivered,Bank Transfer,South,0
1913,O329384,C00177,P0012,3,46.32,2025-06-07,Delayed,PayPal,Central,0.2
1914,O813262,C00136,P0025,5,12.54,2025-06-07,Delivered,PayPal,East,0
1915,O647989,C00328,P0018,1,20.91,2025-06-07,Delivered,Bank Transfer,West,0.2
1916,O922168,C00305,P0007,1,45.28,2025-06-07,Delayed,PayPal,South,0.1
1917,O651410,C00207,P0017,5,38.6,2025-06-07,Cancelled,Credit Card,East,0
1918,O620198,C00469,P0003,3,30.42,2025-06-07,Delivered,Credit Card,North,0
1919,O316238,C00296,P0019,5,40.26,2025-06-07,Delivered,Credit Card,South,0.1
1920,O163592,C00275,P0030,2,34.33,2025-06-07,Delayed,Credit Card,South,0.1
1921,O963867,C00043,P0014,4,33.94,2025-06-07,Delayed,PayPal,West,0.1
1922,O952680,C00421,P0002,4,40.3,2025-06-07,Delivered,Credit Card,Central,0
1923,O321123,C00264,P0003,1,30.03,2025-06-07,Delivered,Credit Card,West,0.2
1924,O573122,C00405,P0030,4,17.13,2025-06-07,Cancelled,Credit Card,West,0.05
1925,O623758,C00252,P0030,5,18.22,2025-06-07,Cancelled,Credit Card,East,0
1926,O249321,C00130,P0022,3,22.53,2025-06-07,Delayed,Credit Card,Central,0.05
1927,O913192,C00234,P0014,1,25.62,2025-06-07,Delayed,PayPal,Central,0.1
1928,O664073,C00483,P0025,1,24.6,2025-06-07,Delivered,Credit Card,Central,0.05
1929,O325275,C00228,P0008,1,41.62,2025-06-07,Delivered,Bank Transfer,West,0
1930,O807565,C00388,P0019,4,41.55,2025-06-07,Delivered,Bank Transfer,West,0
1931,O848057,C00248,P0026,2,39.14,2025-06-07,Delayed,Bank Transfer,South,0.05
1932,O855423,C00257,P0024,3,19.41,2025-06-07,Cancelled,Credit Card,Central,0
1933,O297373,C00426,P0021,1,45.96,2025-06-07,Cancelled,Credit Card,West,0.15
1934,O275568,C00110,P0030,4,13.58,2025-06-07,Cancelled,Bank Transfer,South,0
1935,O262626,C00100,P0020,5,47.52,2025-06-07,Delayed,Credit Card,East,0.15
1936,O495246,C00087,P0008,3,41.37,2025-06-07,Delayed,PayPal,North,0.05
1937,O302571,C00323,P0009,1,39.88,2025-06-07,Delayed,Bank Transfer,North,0.15
1938,O565952,C00385,P0004,4,39.25,2025-06-07,Cancelled,Bank Transfer,Central,0
1939,O121290,C00204,P0024,4,28.36,2025-06-07,Delivered,PayPal,West,0
1940,O314800,C00370,P0029,4,31.48,2025-06-07,Delayed,PayPal,North,0
1941,O409646,C00197,P0001,4,34.13,2025-06-07,Cancelled,Credit Card,North,0
1942,O583529,C00165,P0026,2,9.75,2025-06-07,Delivered,Credit Card,North,0.1
1943,O831791,C00016,P0013,4,48.67,2025-06-07,Delivered,PayPal,North,0
1944,O973472,C00315,P0009,4,31.4,2025-06-07,Delayed,Bank Transfer,West,0
1945,O484290,C00488,P0024,4,13.91,2025-06-07,Delayed,Credit Card,North,0
1946,O923940,C00348,P0030,5,40.81,2025-06-07,Delayed,Credit Card,West,0.1
1947,O260427,C00202,P0006,5,34.1,2025-06-07,Delayed,Credit Card,South,0.1
1948,O285856,C00168,P0009,4,21.04,2025-06-07,Delivered,Credit Card,East,0.1
1949,O257362,C00068,P0020,3,33.45,2025-06-07,Delayed,PayPal,Central,0.2
1950,O434095,C00032,P0014,4,33.55,2025-06-07,Cancelled,PayPal,East,0.15
1951,O184026,C00152,P0008,1,24.45,2025-06-07,Cancelled,Bank Transfer,North,0.15
1952,O799783,C00194,P0028,3,43.5,2025-06-07,Delivered,Credit Card,North,0.05
1953,O175438,C00159,P0004,2,40.09,2025-06-07,Delayed,Bank Transfer,North,0.2
1955,O778864,C00060,P0004,3,21.55,2025-06-07,Cancelled,Credit Card,South,0.2
1956,O604314,C00328,P0023,4,17.69,2025-06-07,Delayed,PayPal,East,0
1957,O946185,C00174,P0029,3,43.87,2025-06-07,Delivered,Credit Card,West,0
1958,O865824,C00277,P0019,3,29.72,2025-06-07,Delayed,Credit Card,West,0
1959,O601040,C00377,P0018,2,32.87,2025-06-07,Cancelled,Credit Card,South,0.15
1960,O250156,C00460,P0022,5,22.28,2025-06-07,Cancelled,PayPal,South,0.15
1961,O825714,C00032,P0012,1,28.16,2025-06-07,Delivered,Credit Card,West,0.2
1962,O385999,C00226,P0020,2,35.93,2025-06-07,Delivered,Credit Card,North,0.05
1963,O739107,C00087,P0015,5,49.15,2025-06-07,Delivered,Credit Card,East,0.05
1964,O826326,C00384,P0023,5,21.76,2025-06-07,Delayed,PayPal,North,0
1965,O868673,C00425,P0026,1,46.01,2025-06-07,Cancelled,Credit Card,Central,0
1966,O475798,C00425,P0012,5,12.1,2025-06-07,Delivered,PayPal,South,0.05
1967,O864506,C00192,P0022,3,20.01,2025-06-07,Delayed,PayPal,East,0
1968,O609820,C00319,P0001,2,32.22,2025-06-07,Delivered,Credit Card,East,0.1
1969,O421054,C00173,P0020,5,33.06,2025-06-07,Cancelled,PayPal,North,0
1970,O786073,C00003,P0023,1,9.62,2025-06-07,Delayed,Credit Card,East,0
1971,O775678,C00001,P0023,4,15.5,2025-06-07,Delayed,Bank Transfer,Central,0.05
1972,O170774,C00335,P0003,5,8.65,2025-06-07,Delayed,Credit Card,Central,0
1973,O737578,C00275,P0024,3,26.44,2025-06-07,Delivered,Credit Card,West,0
1974,O754151,C00114,P0008,5,19.54,2025-06-07,Delivered,Credit Card,East,0.05
1975,O725979,C00270,P0004,4,12.11,2025-06-07,Delayed,Credit Card,North,0.2
1976,O412815,C00202,P0025,1,30.64,2025-06-07,Delivered,Credit Card,West,0
1977,O839141,C00013,P0028,4,26.75,2025-06-07,Delayed,PayPal,East,0
1978,O320933,C00491,P0021,4,49.68,2025-06-07,Delivered,Credit Card,East,0
1979,O722660,C00445,P0023,4,24.83,2025-06-07,Delayed,Credit Card,South,0.15
1980,O120916,C00041,P0016,1,49.88,2025-06-07,Delivered,Bank Transfer,North,0
1981,O132334,C00077,P0022,5,47.51,2025-06-07,Delayed,PayPal,East,0.15
1982,O582747,C00451,P0006,2,10.96,2025-06-07,Delivered,PayPal,North,0.15
1983,O916157,C00220,P0019,5,45.66,2025-06-07,Delivered,Credit Card,South,0
1984,O505487,C00266,P0025,3,36.57,2025-06-07,Delivered,PayPal,West,0
1985,O387611,C00454,P0008,1,9.0,2025-06-07,Delivered,Bank Transfer,North,0
1986,O837831,C00095,P0009,1,13.06,2025-06-07,Delivered,Bank Transfer,West,0
1987,O518849,C00481,P0015,1,15.29,2025-06-07,Delivered,Bank Transfer,East,0
1988,O148329,C00200,P0004,5,48.55,2025-06-07,Delayed,Credit Card,Central,0
1989,O601148,C00350,P0018,3,10.01,2025-06-07,Delivered,PayPal,West,0.1
1990,O823594,C00173,P0002,1,18.29,2025-06-07,Delivered,PayPal,South,0
1991,O187910,C00137,P0023,2,15.63,2025-06-07,Delivered,Credit Card,North,0.05
1992,O929609,C00240,P0010,3,42.14,2025-06-07,Delivered,Credit Card,North,0.1
1993,O135418,C00263,P0012,2,29.93,2025-06-07,Delivered,Bank Transfer,North,0.05
1994,O719698,C00488,P0029,4,49.52,2025-06-07,Delivered,PayPal,Central,0.05
1995,O531707,C00167,P0020,5,44.93,2025-06-07,Delivered,PayPal,South,0.15
1996,O426596,C00004,P0025,2,9.97,2025-06-07,Cancelled,Bank Transfer,East,0
1997,O477107,C00224,P0028,1,25.93,2025-06-07,Delayed,Bank Transfer,North,0.1
1998,O515447,C00499,P0004,5,26.31,2025-06-07,Delayed,Credit Card,North,0
1999,O309605,C00192,P0024,5,47.05,2025-06-07,Delayed,PayPal,West,0.2
2000,O547787,C00040,P0015,5,39.9,2025-06-07,Cancelled,PayPal,South,0.05
2001,O194816,C00180,P0001,2,33.43,2025-06-07,Cancelled,PayPal,East,0
2002,O295777,C00006,P0028,3,35.16,2025-06-07,Cancelled,Credit Card,South,0.15
2003,O915455,C00233,P0030,1,27.26,2025-06-07,Delayed,Bank Transfer,West,0.1
2004,O664564,C00040,P0016,3,9.08,2025-06-07,Delivered,Bank Transfer,East,0.1
2005,O697213,C00349,P0010,3,31.53,2025-06-07,Delivered,PayPal,West,0.1
2006,O300107,C00224,P0003,5,39.93,2025-06-07,Delivered,PayPal,East,0.15
2007,O682050,C00258,P0021,3,37.86,2025-06-07,Delivered,Bank Transfer,Central,0
2008,O668432,C00472,P0001,4,35.4,2025-06-07,Delayed,Bank Transfer,South,0.15
2009,O214453,C00408,P0019,2,26.92,2025-06-07,Delivered,Bank Transfer,Central,0.05
2010,O492887,C00406,P0016,5,35.64,2025-06-07,Delivered,Bank Transfer,South,0
2011,O213951,C00421,P0020,1,26.6,2025-06-07,Delayed,Credit Card,North,0.2
2012,O671938,C00061,P0023,2,28.56,2025-06-07,Cancelled,Credit Card,North,0
2013,O652541,C00233,P0019,2,26.18,2025-06-07,Delivered,Credit Card,West,0.2
2014,O367539,C00499,P0020,3,43.63,2025-06-07,Delivered,PayPal,South,0.1
2015,O806357,C00065,P0020,4,33.25,2025-06-07,Delivered,Credit Card,West,0.1
2016,O910991,C00219,P0002,5,28.56,2025-06-07,Delivered,Credit Card,East,0.1
2017,O925738,C00163,P0005,4,34.11,2025-06-07,Delivered,Bank Transfer,Central,0
2018,O782430,C00069,P0001,1,9.9,2025-06-07,Cancelled,Credit Card,East,0.05
2019,O419866,C00443,P0026,3,32.48,2025-06-07,Delayed,PayPal,West,0.15
2020,O840180,C00015,P0027,1,47.51,2025-06-07,Cancelled,Bank Transfer,North,0.15
2021,O903135,C00318,P0008,3,13.01,2025-06-07,Delivered,PayPal,West,0
2022,O560695,C00482,P0027,2,40.55,2025-06-07,Delivered,Bank Transfer,North,0.1
2023,O185815,C00258,P0010,2,34.42,2025-06-07,Delayed,Bank Transfer,Central,0.15
2024,O887404,C00368,P0018,1,33.12,2025-06-07,Delivered,Credit Card,West,0
2025,O777308,C00297,P0007,2,27.57,2025-06-07,Cancelled,PayPal,North,0
